Step,Acc,Loss
15117,0.812,0.39
15118,0.938,0.26
15119,0.938,0.26
15120,0.938,0.19
15121,0.938,0.19
15122,0.844,0.34
15123,0.844,0.34
15124,0.844,0.31
15125,0.844,0.31
15126,0.922,0.19
15127,0.922,0.19
15128,0.953,0.19
15129,0.953,0.19
15130,0.922,0.26
15131,0.922,0.26
15132,0.891,0.34
15133,0.891,0.34
15134,0.891,0.32
15135,0.891,0.32
15136,0.953,0.16
15137,0.953,0.16
15138,0.953,0.18
15139,0.953,0.18
15140,0.922,0.17
15141,0.922,0.17
15142,0.906,0.26
15143,0.906,0.26
15144,0.906,0.3
15145,0.906,0.3
15146,0.938,0.33
15147,0.938,0.33
15148,0.859,0.26
15149,0.859,0.26
15150,0.906,0.19
15151,0.906,0.19
15152,0.875,0.28
15153,0.875,0.28
15154,0.891,0.44
15155,0.891,0.44
15156,0.953,0.2
15157,0.953,0.2
15158,0.875,0.4
15159,0.875,0.4
15160,0.922,0.15
15161,0.922,0.15
15162,0.922,0.41
15163,0.922,0.41
15164,0.938,0.16
15165,0.938,0.16
15166,0.844,0.39
15167,0.844,0.39
15168,0.906,0.27
15169,0.906,0.27
15170,0.891,0.25
15171,0.891,0.25
15172,0.875,0.22
15173,0.875,0.22
15174,0.922,0.26
15175,0.922,0.26
15176,0.922,0.22
15177,0.922,0.22
15178,0.953,0.16
15179,0.953,0.16
15180,0.922,0.22
15181,0.922,0.22
15182,0.938,0.22
15183,0.938,0.22
15184,0.953,0.15
15185,0.953,0.15
15186,0.922,0.21
15187,0.922,0.21
15188,0.922,0.17
15189,0.922,0.17
15190,0.953,0.21
15191,0.953,0.21
15192,0.953,0.17
15193,0.953,0.17
15194,0.875,0.26
15195,0.875,0.26
15196,0.906,0.21
15197,0.906,0.21
15198,0.969,0.19
15199,0.969,0.19
15200,0.938,0.18
15201,0.938,0.18
15202,0.922,0.21
15203,0.922,0.21
15204,0.875,0.25
15205,0.875,0.25
15206,0.953,0.12
15207,0.953,0.12
15208,0.891,0.25
15209,0.891,0.25
15210,0.875,0.44
15211,0.875,0.44
15212,0.953,0.13
15213,0.953,0.13
15214,0.938,0.19
15215,0.938,0.19
15216,0.953,0.16
15217,0.953,0.16
15218,0.953,0.23
15219,0.953,0.23
15220,0.906,0.31
15221,0.906,0.31
15222,0.906,0.21
15223,0.906,0.21
15224,0.922,0.21
15225,0.922,0.21
15226,0.953,0.17
15227,0.953,0.17
15228,0.953,0.15
15229,0.953,0.15
15230,0.938,0.18
15231,0.938,0.18
15232,0.906,0.31
15233,0.906,0.31
15234,0.922,0.19
15235,0.922,0.19
15236,0.922,0.21
15237,0.922,0.21
15238,0.891,0.41
15239,0.891,0.41
15240,0.906,0.36
15241,0.906,0.36
15242,0.938,0.2
15243,0.938,0.2
15244,0.969,0.19
15245,0.969,0.19
15246,0.891,0.28
15247,0.891,0.28
15248,0.844,0.3
15249,0.844,0.3
15250,0.922,0.24
15251,0.922,0.24
15252,0.953,0.14
15253,0.953,0.14
15254,0.906,0.23
15255,0.906,0.23
15256,0.938,0.22
15257,0.938,0.22
15258,0.875,0.25
15259,0.875,0.25
15260,0.938,0.32
15261,0.938,0.32
15262,0.938,0.2
15263,0.938,0.2
15264,0.953,0.17
15265,0.953,0.17
15266,0.875,0.44
15267,0.875,0.44
15268,0.922,0.21
15269,0.922,0.21
15270,0.938,0.17
15271,0.938,0.17
15272,0.953,0.16
15273,0.953,0.16
15274,0.953,0.16
15275,0.953,0.16
15276,0.891,0.24
15277,0.891,0.24
15278,0.953,0.21
15279,0.953,0.21
15280,0.953,0.14
15281,0.953,0.14
15282,0.891,0.36
15283,0.891,0.36
15284,0.953,0.1
15285,0.953,0.1
15286,0.906,0.26
15287,0.906,0.26
15288,0.906,0.27
15289,0.906,0.27
15290,0.906,0.27
15291,0.906,0.27
15292,0.969,0.09
15293,0.969,0.09
15294,0.906,0.24
15295,0.906,0.24
15296,0.938,0.24
15297,0.938,0.24
15298,0.922,0.23
15299,0.922,0.23
15300,0.844,0.48
15301,0.844,0.48
15302,0.875,0.25
15303,0.875,0.25
15304,0.938,0.18
15305,0.938,0.18
15306,0.875,0.36
15307,0.875,0.36
15308,0.922,0.29
15309,0.922,0.29
15310,0.906,0.24
15311,0.906,0.24
15312,0.922,0.2
15313,0.922,0.2
15314,0.969,0.17
15315,0.969,0.17
15316,0.953,0.33
15317,0.953,0.33
15318,0.844,0.36
15319,0.844,0.36
15320,0.922,0.25
15321,0.922,0.25
15322,0.922,0.23
15323,0.922,0.23
15324,0.859,0.46
15325,0.859,0.46
15326,0.797,0.4
15327,0.797,0.4
15328,0.969,0.19
15329,0.969,0.19
15330,0.906,0.25
15331,0.906,0.25
15332,0.922,0.21
15333,0.922,0.21
15334,0.891,0.4
15335,0.891,0.4
15336,0.922,0.22
15337,0.922,0.22
15338,0.938,0.19
15339,0.938,0.19
15340,0.859,0.3
15341,0.859,0.3
15342,0.891,0.37
15343,0.891,0.37
15344,0.891,0.35
15345,0.891,0.35
15346,0.938,0.19
15347,0.938,0.19
15348,0.875,0.41
15349,0.875,0.41
15350,0.859,0.36
15351,0.859,0.36
15352,0.938,0.19
15353,0.938,0.19
15354,0.891,0.29
15355,0.891,0.29
15356,0.938,0.21
15357,0.938,0.21
15358,0.875,0.27
15359,0.875,0.27
15360,0.922,0.21
15361,0.922,0.21
15362,0.984,0.08
15363,0.984,0.08
15364,0.891,0.34
15365,0.891,0.34
15366,0.891,0.25
15367,0.891,0.25
15368,0.984,0.14
15369,0.984,0.14
15370,0.922,0.34
15371,0.922,0.34
15372,0.875,0.31
15373,0.875,0.31
15374,0.922,0.2
15375,0.922,0.2
15376,0.969,0.13
15377,0.969,0.13
15378,0.891,0.28
15379,0.891,0.28
15380,0.922,0.3
15381,0.922,0.3
15382,0.922,0.25
15383,0.922,0.25
15384,0.938,0.18
15385,0.938,0.18
15386,0.938,0.19
15387,0.938,0.19
15388,0.906,0.28
15389,0.906,0.28
15390,0.859,0.28
15391,0.859,0.28
15392,0.922,0.24
15393,0.922,0.24
15394,0.875,0.38
15395,0.875,0.38
15396,0.938,0.12
15397,0.938,0.12
15398,0.969,0.14
15399,0.969,0.14
15400,0.984,0.19
15401,0.984,0.19
15402,0.922,0.22
15403,0.922,0.22
15404,0.922,0.22
15405,0.922,0.22
15406,0.891,0.31
15407,0.891,0.31
15408,0.906,0.23
15409,0.906,0.23
15410,0.844,0.38
15411,0.844,0.38
15412,0.906,0.36
15413,0.906,0.36
15414,0.922,0.21
15415,0.922,0.21
15416,0.844,0.43
15417,0.844,0.43
15418,0.922,0.19
15419,0.922,0.19
15420,0.906,0.22
15421,0.906,0.22
15422,0.953,0.2
15423,0.953,0.2
15424,0.859,0.29
15425,0.859,0.29
15426,0.969,0.2
15427,0.969,0.2
15428,0.906,0.19
15429,0.906,0.19
15430,0.938,0.19
15431,0.938,0.19
15432,0.969,0.14
15433,0.969,0.14
15434,0.953,0.22
15435,0.953,0.22
15436,0.875,0.41
15437,0.875,0.41
15438,0.938,0.2
15439,0.938,0.2
15440,0.953,0.15
15441,0.953,0.15
15442,0.938,0.16
15443,0.938,0.16
15444,0.922,0.23
15445,0.922,0.23
15446,0.984,0.13
15447,0.984,0.13
15448,0.875,0.27
15449,0.875,0.27
15450,0.969,0.14
15451,0.969,0.14
15452,0.938,0.17
15453,0.938,0.17
15454,0.906,0.29
15455,0.906,0.29
15456,0.938,0.23
15457,0.938,0.23
15458,0.875,0.22
15459,0.875,0.22
15460,0.922,0.28
15461,0.922,0.28
15462,0.906,0.22
15463,0.906,0.22
15464,0.875,0.26
15465,0.875,0.26
15466,0.875,0.34
15467,0.875,0.34
15468,0.953,0.17
15469,0.953,0.17
15470,0.906,0.27
15471,0.906,0.27
15472,0.938,0.2
15473,0.938,0.2
15474,0.969,0.13
15475,0.969,0.13
15476,0.906,0.29
15477,0.906,0.29
15478,0.875,0.29
15479,0.875,0.29
15480,0.969,0.14
15481,0.969,0.14
15482,0.922,0.16
15483,0.922,0.16
15484,0.984,0.08
15485,0.984,0.08
15486,0.906,0.28
15487,0.906,0.28
15488,0.844,0.47
15489,0.844,0.47
15490,0.922,0.22
15491,0.922,0.22
15492,0.938,0.21
15493,0.938,0.21
15494,0.938,0.17
15495,0.938,0.17
15496,0.875,0.28
15497,0.875,0.28
15498,0.922,0.2
15499,0.922,0.2
15500,0.906,0.2
15501,0.906,0.2
15502,0.938,0.34
15503,0.938,0.34
15504,0.844,0.4
15505,0.844,0.4
15506,0.938,0.21
15507,0.938,0.21
15508,0.906,0.21
15509,0.906,0.21
15510,0.891,0.24
15511,0.891,0.24
15512,0.875,0.31
15513,0.875,0.31
15514,0.859,0.35
15515,0.859,0.35
15516,0.969,0.17
15517,0.969,0.17
15518,0.953,0.15
15519,0.953,0.15
15520,0.906,0.3
15521,0.906,0.3
15522,0.953,0.18
15523,0.953,0.18
15524,0.922,0.27
15525,0.922,0.27
15526,0.906,0.29
15527,0.906,0.29
15528,0.938,0.27
15529,0.938,0.27
15530,0.969,0.13
15531,0.969,0.13
15532,0.922,0.23
15533,0.922,0.23
15534,0.906,0.28
15535,0.906,0.28
15536,0.891,0.17
15537,0.891,0.17
15538,0.938,0.32
15539,0.938,0.32
15540,0.969,0.21
15541,0.969,0.21
15542,0.906,0.34
15543,0.906,0.34
15544,0.922,0.27
15545,0.922,0.27
15546,0.891,0.28
15547,0.891,0.28
15548,0.859,0.57
15549,0.859,0.57
15550,0.922,0.14
15551,0.922,0.14
15552,0.922,0.27
15553,0.922,0.27
15554,0.906,0.24
15555,0.906,0.24
15556,0.906,0.29
15557,0.906,0.29
15558,0.984,0.11
15559,0.984,0.11
15560,0.922,0.26
15561,0.922,0.26
15562,0.906,0.27
15563,0.906,0.27
15564,0.969,0.11
15565,0.969,0.11
15566,0.953,0.18
15567,0.953,0.18
15568,0.938,0.27
15569,0.938,0.27
15570,0.984,0.07
15571,0.984,0.07
15572,0.969,0.1
15573,0.969,0.1
15574,0.953,0.13
15575,0.953,0.13
15576,0.938,0.17
15577,0.938,0.17
15578,0.953,0.19
15579,0.953,0.19
15580,0.875,0.26
15581,0.875,0.26
15582,0.859,0.28
15583,0.859,0.28
15584,0.922,0.24
15585,0.922,0.24
15586,0.891,0.27
15587,0.891,0.27
15588,0.906,0.25
15589,0.906,0.25
15590,0.953,0.14
15591,0.953,0.14
15592,0.906,0.39
15593,0.906,0.39
15594,0.906,0.33
15595,0.906,0.33
15596,0.922,0.19
15597,0.922,0.19
15598,0.953,0.12
15599,0.953,0.12
15600,0.969,0.09
15601,0.969,0.09
15602,0.891,0.37
15603,0.891,0.37
15604,0.969,0.11
15605,0.969,0.11
15606,0.891,0.22
15607,0.891,0.22
15608,0.891,0.35
15609,0.891,0.35
15610,0.922,0.25
15611,0.922,0.25
15612,0.891,0.43
15613,0.891,0.43
15614,0.891,0.4
15615,0.891,0.4
15616,0.891,0.3
15617,0.891,0.3
15618,0.953,0.12
15619,0.953,0.12
15620,0.906,0.27
15621,0.906,0.27
15622,0.938,0.18
15623,0.938,0.18
15624,0.969,0.16
15625,0.969,0.16
15626,0.984,0.19
15627,0.984,0.19
15628,0.938,0.2
15629,0.938,0.2
15630,0.953,0.23
15631,0.953,0.23
15632,0.859,0.33
15633,0.859,0.33
15634,0.875,0.29
15635,0.875,0.29
15636,0.875,0.25
15637,0.875,0.25
15638,0.969,0.15
15639,0.969,0.15
15640,0.906,0.33
15641,0.906,0.33
15642,0.938,0.2
15643,0.938,0.2
15644,0.891,0.26
15645,0.891,0.26
15646,0.922,0.18
15647,0.922,0.18
15648,0.953,0.22
15649,0.953,0.22
15650,0.844,0.35
15651,0.844,0.35
15652,0.922,0.24
15653,0.922,0.24
15654,0.875,0.43
15655,0.875,0.43
15656,0.969,0.21
15657,0.969,0.21
15658,1.0,0.09
15659,1.0,0.09
15660,0.922,0.2
15661,0.922,0.2
15662,0.891,0.27
15663,0.891,0.27
15664,0.875,0.33
15665,0.875,0.33
15666,0.953,0.13
15667,0.953,0.13
15668,0.969,0.16
15669,0.969,0.16
15670,0.969,0.08
15671,0.969,0.08
15672,0.938,0.23
15673,0.938,0.23
15674,0.922,0.22
15675,0.922,0.22
15676,0.859,0.35
15677,0.859,0.35
15678,0.875,0.28
15679,0.875,0.28
15680,0.906,0.23
15681,0.906,0.23
15682,0.859,0.3
15683,0.859,0.3
15684,0.875,0.43
15685,0.875,0.43
15686,0.891,0.24
15687,0.891,0.24
15688,0.875,0.31
15689,0.875,0.31
15690,0.969,0.1
15691,0.969,0.1
15692,0.938,0.23
15693,0.938,0.23
15694,0.891,0.34
15695,0.891,0.34
15696,0.938,0.25
15697,0.938,0.25
15698,0.906,0.24
15699,0.906,0.24
15700,0.891,0.27
15701,0.891,0.27
15702,0.969,0.15
15703,0.969,0.15
15704,0.844,0.37
15705,0.844,0.37
15706,0.969,0.14
15707,0.969,0.14
15708,0.938,0.18
15709,0.938,0.18
15710,0.953,0.13
15711,0.953,0.13
15712,0.906,0.31
15713,0.906,0.31
15714,0.922,0.22
15715,0.922,0.22
15716,0.891,0.34
15717,0.891,0.34
15718,0.922,0.24
15719,0.922,0.24
15720,0.938,0.33
15721,0.938,0.33
15722,0.875,0.32
15723,0.875,0.32
15724,0.938,0.23
15725,0.938,0.23
15726,0.906,0.34
15727,0.906,0.34
15728,0.922,0.3
15729,0.922,0.3
15730,0.922,0.22
15731,0.922,0.22
15732,0.953,0.22
15733,0.953,0.22
15734,0.922,0.27
15735,0.922,0.27
15736,0.859,0.37
15737,0.859,0.37
15738,0.906,0.31
15739,0.906,0.31
15740,0.875,0.33
15741,0.875,0.33
15742,0.953,0.15
15743,0.953,0.15
15744,0.891,0.3
15745,0.891,0.3
15746,0.969,0.18
15747,0.969,0.18
15748,0.969,0.09
15749,0.969,0.09
15750,0.938,0.24
15751,0.938,0.24
15752,0.922,0.17
15753,0.922,0.17
15754,0.875,0.4
15755,0.875,0.4
15756,0.922,0.26
15757,0.922,0.26
15758,0.922,0.22
15759,0.922,0.22
15760,0.922,0.38
15761,0.922,0.38
15762,0.953,0.12
15763,0.953,0.12
15764,0.953,0.23
15765,0.953,0.23
15766,0.875,0.51
15767,0.875,0.51
15768,0.938,0.26
15769,0.938,0.26
15770,0.953,0.22
15771,0.953,0.22
15772,0.906,0.26
15773,0.906,0.26
15774,0.844,0.42
15775,0.844,0.42
15776,0.938,0.25
15777,0.938,0.25
15778,0.938,0.18
15779,0.938,0.18
15780,0.938,0.23
15781,0.938,0.23
15782,0.922,0.23
15783,0.922,0.23
15784,0.984,0.1
15785,0.984,0.1
15786,0.891,0.32
15787,0.891,0.32
15788,0.891,0.35
15789,0.891,0.35
15790,0.891,0.29
15791,0.891,0.29
15792,0.859,0.43
15793,0.859,0.43
15794,0.953,0.17
15795,0.953,0.17
15796,0.906,0.32
15797,0.906,0.32
15798,0.891,0.26
15799,0.891,0.26
15800,0.891,0.34
15801,0.891,0.34
15802,0.859,0.32
15803,0.859,0.32
15804,0.922,0.25
15805,0.922,0.25
15806,0.859,0.4
15807,0.859,0.4
15808,0.922,0.24
15809,0.922,0.24
15810,0.953,0.11
15811,0.953,0.11
15812,0.953,0.17
15813,0.953,0.17
15814,0.906,0.22
15815,0.906,0.22
15816,0.891,0.27
15817,0.891,0.27
15818,0.922,0.18
15819,0.922,0.18
15820,0.922,0.27
15821,0.922,0.27
15822,0.922,0.25
15823,0.922,0.25
15824,0.922,0.27
15825,0.922,0.27
15826,0.875,0.34
15827,0.875,0.34
15828,0.984,0.07
15829,0.984,0.07
15830,0.953,0.15
15831,0.953,0.15
15832,0.844,0.4
15833,0.844,0.4
15834,0.938,0.27
15835,0.938,0.27
15836,0.953,0.09
15837,0.953,0.09
15838,0.969,0.11
15839,0.969,0.11
15840,0.859,0.48
15841,0.859,0.48
15842,0.859,0.41
15843,0.859,0.41
15844,0.953,0.13
15845,0.953,0.13
15846,0.984,0.15
15847,0.984,0.15
15848,0.938,0.15
15849,0.938,0.15
15850,0.906,0.24
15851,0.906,0.24
15852,0.875,0.21
15853,0.875,0.21
15854,0.969,0.13
15855,0.969,0.13
15856,0.953,0.16
15857,0.953,0.16
15858,0.922,0.17
15859,0.922,0.17
15860,0.875,0.43
15861,0.875,0.43
15862,0.922,0.22
15863,0.922,0.22
15864,0.859,0.3
15865,0.859,0.3
15866,0.922,0.2
15867,0.922,0.2
15868,0.875,0.38
15869,0.875,0.38
15870,0.891,0.35
15871,0.891,0.35
15872,1.0,0.06
15873,1.0,0.06
15874,0.938,0.18
15875,0.938,0.18
15876,0.875,0.43
15877,0.875,0.43
15878,0.859,0.47
15879,0.859,0.47
15880,0.938,0.18
15881,0.938,0.18
15882,0.922,0.25
15883,0.922,0.25
15884,0.906,0.25
15885,0.906,0.25
15886,0.875,0.33
15887,0.875,0.33
15888,0.969,0.16
15889,0.969,0.16
15890,0.938,0.26
15891,0.938,0.26
15892,0.875,0.39
15893,0.875,0.39
15894,0.844,0.57
15895,0.844,0.57
15896,0.938,0.19
15897,0.938,0.19
15898,0.875,0.39
15899,0.875,0.39
15900,0.906,0.28
15901,0.906,0.28
15902,0.969,0.2
15903,0.969,0.2
15904,1.0,0.12
15905,1.0,0.12
15906,0.938,0.24
15907,0.938,0.24
15908,0.859,0.43
15909,0.859,0.43
15910,0.875,0.43
15911,0.875,0.43
15912,0.922,0.19
15913,0.922,0.19
15914,0.922,0.27
15915,0.922,0.27
15916,0.938,0.21
15917,0.938,0.21
15918,0.938,0.2
15919,0.938,0.2
15920,0.906,0.24
15921,0.906,0.24
15922,0.891,0.4
15923,0.891,0.4
15924,0.891,0.29
15925,0.891,0.29
15926,0.906,0.32
15927,0.906,0.32
15928,0.859,0.34
15929,0.859,0.34
15930,0.906,0.29
15931,0.906,0.29
15932,0.953,0.11
15933,0.953,0.11
15934,0.859,0.33
15935,0.859,0.33
15936,0.906,0.24
15937,0.906,0.24
15938,0.938,0.19
15939,0.938,0.19
15940,0.922,0.18
15941,0.922,0.18
15942,0.844,0.34
15943,0.844,0.34
15944,0.875,0.41
15945,0.875,0.41
15946,0.922,0.21
15947,0.922,0.21
15948,0.922,0.32
15949,0.922,0.32
15950,0.828,0.45
15951,0.828,0.45
15952,1.0,0.08
15953,1.0,0.08
15954,0.906,0.24
15955,0.906,0.24
15956,0.938,0.2
15957,0.938,0.2
15958,0.844,0.37
15959,0.844,0.37
15960,0.906,0.26
15961,0.906,0.26
15962,0.953,0.17
15963,0.953,0.17
15964,0.922,0.18
15965,0.922,0.18
15966,0.922,0.26
15967,0.922,0.26
15968,0.906,0.29
15969,0.906,0.29
15970,0.938,0.19
15971,0.938,0.19
15972,0.938,0.22
15973,0.938,0.22
15974,0.859,0.28
15975,0.859,0.28
15976,0.891,0.28
15977,0.891,0.28
15978,0.938,0.37
15979,0.938,0.37
15980,0.969,0.12
15981,0.969,0.12
15982,0.906,0.25
15983,0.906,0.25
15984,0.891,0.39
15985,0.891,0.39
15986,0.969,0.09
15987,0.969,0.09
15988,0.922,0.32
15989,0.922,0.32
15990,0.969,0.12
15991,0.969,0.12
15992,0.875,0.26
15993,0.875,0.26
15994,0.938,0.23
15995,0.938,0.23
15996,0.938,0.24
15997,0.938,0.24
15998,0.859,0.42
15999,0.859,0.42
16000,0.922,0.34
16001,0.922,0.34
16002,0.812,0.54
16003,0.812,0.54
16004,0.984,0.12
16005,0.984,0.12
16006,0.859,0.3
16007,0.859,0.3
16008,0.953,0.13
16009,0.953,0.13
16010,0.875,0.24
16011,0.875,0.24
16012,0.922,0.17
16013,0.922,0.17
16014,0.797,0.45
16015,0.797,0.45
16016,0.953,0.24
16017,0.953,0.24
16018,0.906,0.19
16019,0.906,0.19
16020,0.875,0.4
16021,0.875,0.4
16022,0.906,0.29
16023,0.906,0.29
16024,0.891,0.24
16025,0.891,0.24
16026,0.922,0.27
16027,0.922,0.27
16028,0.844,0.39
16029,0.844,0.39
16030,0.922,0.23
16031,0.922,0.23
16032,0.922,0.31
16033,0.922,0.31
16034,0.875,0.33
16035,0.875,0.33
16036,0.922,0.14
16037,0.922,0.14
16038,0.906,0.18
16039,0.906,0.18
16040,0.906,0.26
16041,0.906,0.26
16042,0.953,0.17
16043,0.953,0.17
16044,0.922,0.2
16045,0.922,0.2
16046,0.953,0.11
16047,0.953,0.11
16048,0.891,0.35
16049,0.891,0.35
16050,0.891,0.27
16051,0.891,0.27
16052,0.875,0.41
16053,0.875,0.41
16054,0.938,0.22
16055,0.938,0.22
16056,0.875,0.27
16057,0.875,0.27
16058,0.891,0.24
16059,0.891,0.24
16060,0.969,0.16
16061,0.969,0.16
16062,0.828,0.43
16063,0.828,0.43
16064,0.859,0.3
16065,0.859,0.3
16066,0.906,0.33
16067,0.906,0.33
16068,0.922,0.21
16069,0.922,0.21
16070,0.969,0.15
16071,0.969,0.15
16072,0.953,0.19
16073,0.953,0.19
16074,0.922,0.28
16075,0.922,0.28
16076,0.828,0.36
16077,0.828,0.36
16078,0.859,0.61
16079,0.859,0.61
16080,0.922,0.29
16081,0.922,0.29
16082,0.891,0.32
16083,0.891,0.32
16084,0.875,0.36
16085,0.875,0.36
16086,0.906,0.28
16087,0.906,0.28
16088,0.938,0.22
16089,0.938,0.22
16090,0.906,0.21
16091,0.906,0.21
16092,0.828,0.38
16093,0.828,0.38
16094,0.906,0.24
16095,0.906,0.24
16096,0.969,0.23
16097,0.969,0.23
16098,0.906,0.24
16099,0.906,0.24
16100,0.859,0.42
16101,0.859,0.42
16102,0.859,0.41
16103,0.859,0.41
16104,0.875,0.28
16105,0.875,0.28
16106,0.922,0.32
16107,0.922,0.32
16108,0.938,0.22
16109,0.938,0.22
16110,0.984,0.13
16111,0.984,0.13
16112,0.922,0.24
16113,0.922,0.24
16114,0.891,0.26
16115,0.891,0.26
16116,0.891,0.26
16117,0.891,0.26
16118,0.906,0.42
16119,0.906,0.42
16120,0.953,0.19
16121,0.953,0.19
16122,0.891,0.3
16123,0.891,0.3
16124,0.969,0.1
16125,0.969,0.1
16126,0.938,0.16
16127,0.938,0.16
16128,0.938,0.15
16129,0.938,0.15
16130,0.938,0.3
16131,0.938,0.3
16132,0.891,0.29
16133,0.891,0.29
16134,0.891,0.26
16135,0.891,0.26
16136,0.953,0.22
16137,0.953,0.22
16138,0.922,0.25
16139,0.922,0.25
16140,0.922,0.25
16141,0.922,0.25
16142,0.969,0.1
16143,0.969,0.1
16144,0.859,0.28
16145,0.859,0.28
16146,0.844,0.33
16147,0.844,0.33
16148,0.922,0.21
16149,0.922,0.21
16150,0.953,0.17
16151,0.953,0.17
16152,0.859,0.53
16153,0.859,0.53
16154,0.922,0.23
16155,0.922,0.23
16156,0.906,0.23
16157,0.906,0.23
16158,0.906,0.2
16159,0.906,0.2
16160,0.922,0.18
16161,0.922,0.18
16162,0.984,0.08
16163,0.984,0.08
16164,0.844,0.3
16165,0.844,0.3
16166,0.922,0.24
16167,0.922,0.24
16168,0.938,0.18
16169,0.938,0.18
16170,0.969,0.15
16171,0.969,0.15
16172,0.953,0.33
16173,0.953,0.33
16174,0.906,0.29
16175,0.906,0.29
16176,0.953,0.19
16177,0.953,0.19
16178,0.875,0.29
16179,0.875,0.29
16180,0.969,0.17
16181,0.969,0.17
16182,0.906,0.29
16183,0.906,0.29
16184,0.891,0.25
16185,0.891,0.25
16186,0.906,0.32
16187,0.906,0.32
16188,0.969,0.12
16189,0.969,0.12
16190,0.906,0.27
16191,0.906,0.27
16192,0.844,0.34
16193,0.844,0.34
16194,0.953,0.18
16195,0.953,0.18
16196,0.938,0.23
16197,0.938,0.23
16198,0.938,0.19
16199,0.938,0.19
16200,0.891,0.32
16201,0.891,0.32
16202,0.922,0.22
16203,0.922,0.22
16204,0.922,0.16
16205,0.922,0.16
16206,0.922,0.27
16207,0.922,0.27
16208,0.875,0.32
16209,0.875,0.32
16210,0.922,0.23
16211,0.922,0.23
16212,0.906,0.29
16213,0.906,0.29
16214,0.953,0.23
16215,0.953,0.23
16216,0.953,0.22
16217,0.953,0.22
16218,0.906,0.38
16219,0.906,0.38
16220,0.922,0.24
16221,0.922,0.24
16222,0.922,0.2
16223,0.922,0.2
16224,0.953,0.24
16225,0.953,0.24
16226,0.906,0.24
16227,0.906,0.24
16228,0.906,0.3
16229,0.906,0.3
16230,0.859,0.43
16231,0.859,0.43
16232,0.906,0.26
16233,0.906,0.26
16234,0.828,0.44
16235,0.828,0.44
16236,0.891,0.27
16237,0.891,0.27
16238,0.953,0.2
16239,0.953,0.2
16240,0.891,0.25
16241,0.891,0.25
16242,0.938,0.23
16243,0.938,0.23
16244,0.969,0.14
16245,0.969,0.14
16246,0.938,0.22
16247,0.938,0.22
16248,0.953,0.13
16249,0.953,0.13
16250,0.891,0.33
16251,0.891,0.33
16252,0.938,0.28
16253,0.938,0.28
16254,0.906,0.35
16255,0.906,0.35
16256,0.906,0.24
16257,0.906,0.24
16258,0.953,0.21
16259,0.953,0.21
16260,0.859,0.25
16261,0.859,0.25
16262,0.891,0.27
16263,0.891,0.27
16264,0.938,0.25
16265,0.938,0.25
16266,0.891,0.29
16267,0.891,0.29
16268,0.953,0.17
16269,0.953,0.17
16270,0.969,0.15
16271,0.969,0.15
16272,0.938,0.17
16273,0.938,0.17
16274,0.922,0.27
16275,0.922,0.27
16276,0.984,0.13
16277,0.984,0.13
16278,0.922,0.24
16279,0.922,0.24
16280,0.922,0.25
16281,0.922,0.25
16282,0.906,0.23
16283,0.906,0.23
16284,0.906,0.19
16285,0.906,0.19
16286,0.891,0.27
16287,0.891,0.27
16288,0.938,0.2
16289,0.938,0.2
16290,0.922,0.37
16291,0.922,0.37
16292,0.969,0.16
16293,0.969,0.16
16294,0.875,0.33
16295,0.875,0.33
16296,0.969,0.16
16297,0.969,0.16
16298,0.922,0.33
16299,0.922,0.33
16300,0.891,0.27
16301,0.891,0.27
16302,0.906,0.34
16303,0.906,0.34
16304,0.891,0.26
16305,0.891,0.26
16306,0.969,0.15
16307,0.969,0.15
16308,0.938,0.19
16309,0.938,0.19
16310,0.922,0.28
16311,0.922,0.28
16312,0.875,0.37
16313,0.875,0.37
16314,0.891,0.27
16315,0.891,0.27
16316,0.859,0.38
16317,0.859,0.38
16318,0.984,0.11
16319,0.984,0.11
16320,0.953,0.18
16321,0.953,0.18
16322,0.938,0.19
16323,0.938,0.19
16324,0.922,0.35
16325,0.922,0.35
16326,0.828,0.42
16327,0.828,0.42
16328,0.922,0.29
16329,0.922,0.29
16330,0.891,0.32
16331,0.891,0.32
16332,0.906,0.19
16333,0.906,0.19
16334,0.906,0.23
16335,0.906,0.23
16336,0.859,0.27
16337,0.859,0.27
16338,0.922,0.27
16339,0.922,0.27
16340,0.969,0.17
16341,0.969,0.17
16342,0.953,0.13
16343,0.953,0.13
16344,0.844,0.26
16345,0.844,0.26
16346,0.984,0.14
16347,0.984,0.14
16348,0.938,0.26
16349,0.938,0.26
16350,0.875,0.28
16351,0.875,0.28
16352,0.906,0.26
16353,0.906,0.26
16354,0.906,0.33
16355,0.906,0.33
16356,0.922,0.19
16357,0.922,0.19
16358,0.984,0.1
16359,0.984,0.1
16360,0.875,0.35
16361,0.875,0.35
16362,0.891,0.3
16363,0.891,0.3
16364,0.906,0.25
16365,0.906,0.25
16366,0.938,0.24
16367,0.938,0.24
16368,0.938,0.25
16369,0.938,0.25
16370,0.953,0.17
16371,0.953,0.17
16372,0.891,0.27
16373,0.891,0.27
16374,0.875,0.43
16375,0.875,0.43
16376,0.969,0.09
16377,0.969,0.09
16378,0.875,0.44
16379,0.875,0.44
16380,0.938,0.18
16381,0.938,0.18
16382,0.922,0.26
16383,0.922,0.26
16384,0.922,0.19
16385,0.922,0.19
16386,0.891,0.24
16387,0.891,0.24
